sep=;
Estimated Accel;Current Total Accel;Left Hip Angle;Left Hip Accel;Left Knee Angle;Left Knee Accel;Left Ankle Angle;Left Ankle Accel;Right Hip Angle;Right Hip Accel;Right Knee Angle;Right Knee Accel;Right Ankle Angle;Right Ankle Accel
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
(0, 12.5, 9.5);(0.0513, 0, 0.09274);(0.0513, 0, 0.09274);(9.564, 0.4884, 1.521);(9.564, 0.4884, 1.521);(12.16, 359.4, 1.391);(12.16, 359.4, 1.391);(43.93, 357.7, 358.8);(43.93, 357.7, 358.8);(9.566, 0.5803, 1.525);(9.566, 0.5803, 1.525);(12.14, 359.3, 1.366);(12.14, 359.3, 1.366);(44.75, 2.698, 0.3244);(44.75, 2.698, 0.3244);(0, 0, 0);(0, 0, 0)
